Revendedora, Fabricante, Modelo, Ano, Kilometragem, Preco, Preço Fipe, %Desconto-Fipe, %Desconto/1000Kilometros
Locamerica,FORD,KA,2018,46174,37490,36708,-2.130325814536341%,-0.04613591368784713
Locamerica,FORD,KA,2018,46174,37490,36708,-2.130325814536341%,-0.04613591368784713
Locamerica,FORD,KA,2018,46174,37490,36708,-2.130325814536341%,-0.04613591368784713
Locamerica,FORD,KA,2018,46174,37490,36708,-2.130325814536341%,-0.04613591368784713
Locamerica,FORD,KA,2018,46174,37490,36708,-2.130325814536341%,-0.04613591368784713
Locamerica,FORD,KA,2018,46174,37490,36708,-2.130325814536341%,-0.04613591368784713
Locamerica,FORD,KA,2018,44178,37490,36708,-2.130325814536341%,-0.04822032672845336
Locamerica,RENAULT,LOGAN,2016,51327,37490,35160,-6.626848691695108%,-0.12910786883757613
Locamerica,RENAULT,SANDERO,2018,39811,37490,36987,-1.3599372752588748%,-0.03415897908316273
Locamerica,RENAULT,LOGAN,2016,45238,37490,35160,-6.626848691695108%,-0.14648530453138017
Locamerica,RENAULT,LOGAN,2016,38767,37490,35160,-6.626848691695108%,-0.17093604755713754
Locamerica,RENAULT,LOGAN,2016,44075,37490,35160,-6.626848691695108%,-0.15035050121823912
Locamerica,RENAULT,LOGAN,2016,36055,37490,35160,-6.626848691695108%,-0.18379322974526036
Locamerica,VOLKSWAGEN,FOX,2015,91595,37990,38663,1.740682306080749%,0.01900391180925749
Locamerica,VOLKSWAGEN,FOX,2014,97408,37990,31451,-20.79107182601507%,-0.21344097389373745
Locamerica,CHEVROLET,ONIX,2018,14684,37990,59349,35.98881194291395%,2.4507192334296186
Locamerica,VOLKSWAGEN,FOX,2015,91758,37990,38663,1.740682306080749%,0.01897015340272615
Locamerica,VOLKSWAGEN,FOX,2015,91758,37990,38663,1.740682306080749%,0.01897015340272615
Locamerica,VOLKSWAGEN,FOX,2015,91528,37990,38663,1.740682306080749%,0.01901782283299008
Locamerica,RENAULT,LOGAN,2016,25105,37990,35160,-8.048919226393629%,-0.32059743592741297
Locamerica,CHEVROLET,ONIX,2018,26512,37990,59349,35.98881194291395%,1.357402479648246
Locamerica,CITROEN,C3,2017,38830,37990,45134,15.828422032170868%,0.40762334300355046
Locamerica,RENAULT,LOGAN,2016,25255,37990,35160,-8.048919226393629%,-0.31869334916034325
Locamerica,FORD,KA,2016,86329,37990,35832,-6.022549676267024%,-0.06976195617128489
Locamerica,NISSAN,MARCH,2016,42949,37990,33177,-14.507038008258734%,-0.33776572778250835
Locamerica,CITROEN,C3,2017,31202,37990,45134,15.828422032170868%,0.5072724427834141
Locamerica,CHEVROLET,ONIX,2018,38605,37990,59349,35.98881194291395%,0.9322077382508923
Locamerica,CITROEN,C3,2017,37171,37990,45134,15.828422032170868%,0.4258157223762743
Locamerica,FORD,KA,2018,29571,37990,36708,-3.4924267189713416%,-0.11809910452358113
Locamerica,CHEVROLET,ONIX,2018,23373,37990,59349,35.98881194291395%,1.5396941876834922
Locamerica,CHEVROLET,ONIX,2018,17704,37990,59349,35.98881194291395%,2.032692004683081
Locamerica,RENAULT,SANDERO,2018,73601,37990,36987,-2.711763592613621%,-0.03684361284494472
Locamerica,CHEVROLET,ONIX,2018,12717,37990,59349,35.98881194291395%,2.82975404489023
Locamerica,CHEVROLET,ONIX,2018,19357,37990,59349,35.98881194291395%,1.8591182943958027
Locamerica,FORD,KA,2018,37517,37990,36708,-3.4924267189713416%,-0.09308669755774139
Locamerica,CHEVROLET,ONIX,2018,28173,37990,59349,35.98881194291395%,1.2773767282925375
Locamerica,RENAULT,SANDERO,2018,25707,37990,36987,-2.711763592613621%,-0.10548325784244676
Locamerica,PEUGEOT,208,2017,54283,38490,44089,12.699312753748101%,0.23394209626682083
Locamerica,FORD,KA,2017,53756,38490,36978,-4.088917734869382%,-0.07606298221383971
Locamerica,FIAT,FIORINO,2016,64662,38490,42558,9.558719864655293%,0.14782363739163498
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,57045,38990,47594,18.077908980123546%,0.31690055359049796
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,60122,38990,47594,18.077908980123546%,0.30068208472836594
Locamerica,FIAT,LINEA,2015,60920,38990,47594,18.077908980123546%,0.2967434707264087
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,60920,38990,47594,18.077908980123546%,0.2967434707264087
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,77102,38990,47594,18.077908980123546%,0.2344644044994818
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,57295,38990,47594,18.077908980123546%,0.3155178193961803
Locamerica,FIAT,LINEA,2015,95016,38990,47594,18.077908980123546%,0.19025973225973822
Locamerica,FIAT,LINEA,2015,10383,38990,47594,18.077908980123546%,1.7409388463139008
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,72046,38990,47594,18.077908980123546%,0.25091827529423216
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,94464,38990,47594,18.077908980123546%,0.19137150246253687
Locamerica,FIAT,LINEA,2015,90140,38990,47594,18.077908980123546%,0.20055145805042707
Locamerica,FIAT,LINEA,2015,61620,38990,47594,18.077908980123546%,0.2933725350144195
Locamerica,FIAT,LINEA,2015,61620,38990,47594,18.077908980123546%,0.2933725350144195
Locamerica,FIAT,LINEA,2015,74498,38990,47594,18.077908980123546%,0.24265975355539735
Locamerica,PEUGEOT,208,2017,48968,38990,44089,11.565243031141554%,0.2361747846829944
Locamerica,FIAT,STRADA,2017,55333,38990,60464,35.51534797565493%,0.6418359051515331
Locamerica,FIAT,LINEA,2015,65789,38990,47594,18.077908980123546%,0.274782018241732
Locamerica,FIAT,LINEA,2015,108459,38990,47594,18.077908980123546%,0.16667812078299415
Locamerica,FIAT,PALIO,2016,82290,39490,25275,-56.24134520276954%,-0.6834446683448924
Locamerica,FIAT,PALIO,2016,73529,39490,25275,-56.24134520276954%,-0.7648761757482597
Locamerica,FIAT,PALIO,2016,84867,39490,25275,-56.24134520276954%,-0.6626920064425877
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,80102,39490,25275,-56.24134520276954%,-0.7021128447470074
Locamerica,FIAT,PALIO,2016,80102,39490,25275,-56.24134520276954%,-0.7021128447470074
Locamerica,VOLKSWAGEN,VOYAGE,2017,69759,39490,38486,-2.6087408408252353%,-0.03739594095219661
Locamerica,FIAT,PALIO,2016,80102,39490,25275,-56.24134520276954%,-0.7021128447470074
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,84867,39490,25275,-56.24134520276954%,-0.6626920064425877
Locamerica,FIAT,PALIO,2016,84867,39490,25275,-56.24134520276954%,-0.6626920064425877
Locamerica,FIAT,PALIO,2016,84867,39490,25275,-56.24134520276954%,-0.6626920064425877
Locamerica,FIAT,PALIO,2016,80102,39490,25275,-56.24134520276954%,-0.7021128447470074
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,VOLKSWAGEN,VOYAGE,2017,69759,39490,38486,-2.6087408408252353%,-0.03739594095219661
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,80102,39490,25275,-56.24134520276954%,-0.7021128447470074
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,80102,39490,25275,-56.24134520276954%,-0.7021128447470074
Locamerica,FIAT,PALIO,2016,85005,39490,25275,-56.24134520276954%,-0.6616161824197061
Locamerica,FIAT,PALIO,2016,67594,39490,25275,-56.24134520276954%,-0.8320341031551082
Locamerica,FIAT,PALIO,2016,80102,39490,25275,-56.24134520276954%,-0.7021128447470074
Locamerica,VOLKSWAGEN,VOYAGE,2017,88695,39490,38486,-2.6087408408252353%,-0.029412158843975324
Locamerica,RENAULT,LOGAN,2018,49145,39490,38012,-3.8882458171103864%,-0.07911622140378437
Locamerica,RENAULT,LOGAN,2018,57823,39490,38012,-3.8882458171103864%,-0.06724276800481437
Locamerica,CHEVROLET,PRISMA,2017,36545,39490,40203,1.7734994900878045%,0.04852786871580486
Locamerica,FORD,KA,2017,36020,39490,36978,-6.79322840607929%,-0.18859077777072514
Locamerica,FORD,KA,2017,88495,39990,36978,-8.145383741684245%,-0.09204239447753848
Locamerica,FORD,KA,2017,81317,39990,36978,-8.145383741684245%,-0.10016704470946464
Locamerica,FORD,KA,2017,1045208,39990,36978,-8.145383741684245%,-0.0077930669767331175
Locamerica,FORD,KA,2017,88495,39990,36978,-8.145383741684245%,-0.09204239447753848
Locamerica,FORD,KA,2017,88495,39990,36978,-8.145383741684245%,-0.09204239447753848
Locamerica,FORD,KA,2017,88495,39990,36978,-8.145383741684245%,-0.09204239447753848
Locamerica,FORD,KA,2017,0,39990,36978,-8.145383741684245%,-8145.383741684245
Locamerica,FORD,KA,2017,88495,39990,36978,-8.145383741684245%,-0.09204239447753848
Locamerica,FORD,KA,2017,81405,39990,36978,-8.145383741684245%,-0.10005876399386096
Locamerica,FORD,KA,2017,90351,39990,36978,-8.145383741684245%,-0.09015167059593861
Locamerica,FORD,KA,2017,1042018,39990,36978,-8.145383741684245%,-0.007816924395509338
Locamerica,FORD,KA,2017,86290,39990,36978,-8.145383741684245%,-0.09439436026566206
Locamerica,FORD,KA,2017,75273,39990,36978,-8.145383741684245%,-0.10820979012254225
Locamerica,FORD,KA,2017,80474,39990,36978,-8.145383741684245%,-0.10121632484230189
Locamerica,FORD,KA,2017,86290,39990,36978,-8.145383741684245%,-0.09439436026566206
Locamerica,FORD,KA,2017,75273,39990,36978,-8.145383741684245%,-0.10820979012254225
Locamerica,FORD,KA,2017,80474,39990,36978,-8.145383741684245%,-0.10121632484230189
Locamerica,FORD,KA,2017,86290,39990,36978,-8.145383741684245%,-0.09439436026566206
Locamerica,FORD,KA,2017,75273,39990,36978,-8.145383741684245%,-0.10820979012254225
Locamerica,FORD,KA,2017,90351,39990,36978,-8.145383741684245%,-0.09015167059593861
Locamerica,FORD,KA,2017,80474,39990,36978,-8.145383741684245%,-0.10121632484230189
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,88495,39990,36978,-8.145383741684245%,-0.09204239447753848
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,88495,39990,36978,-8.145383741684245%,-0.09204239447753848
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,88495,39990,36978,-8.145383741684245%,-0.09204239447753848
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
Locamerica,FORD,KA,2017,104208,39990,36978,-8.145383741684245%,-0.07816391810385134
